14.32.136.130 - - [31/Dec/2020:06:24:39 +0000] "GET /register HTTP/1.1" 200 2961 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
14.32.136.130 - - [31/Dec/2020:06:24:39 +0000] "GET /static/css/2.dc4bf38f.chunk.css HTTP/1.1" 304 0 "http://13.125.224.123/register" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
14.32.136.130 - - [31/Dec/2020:06:24:39 +0000] "GET /static/css/main.4d28935e.chunk.css HTTP/1.1" 304 0 "http://13.125.224.123/register" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
14.32.136.130 - - [31/Dec/2020:06:24:39 +0000] "GET /static/js/2.ccbf9b8b.chunk.js HTTP/1.1" 304 0 "http://13.125.224.123/register" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
14.32.136.130 - - [31/Dec/2020:06:24:39 +0000] "GET /static/js/main.7692338d.chunk.js HTTP/1.1" 304 0 "http://13.125.224.123/register" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
14.32.136.130 - - [31/Dec/2020:06:24:39 +0000] "GET /img/logo_white.png HTTP/1.1" 304 0 "http://13.125.224.123/register" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
14.32.136.130 - - [31/Dec/2020:06:24:39 +0000] "GET /img/logo.png HTTP/1.1" 304 0 "http://13.125.224.123/register" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
14.32.136.130 - - [31/Dec/2020:06:24:39 +0000] "GET /api/user/user-auth HTTP/1.1" 304 0 "http://13.125.224.123/register" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
14.32.136.130 - - [31/Dec/2020:06:24:39 +0000] "GET /favicon.ico HTTP/1.1" 200 3870 "http://13.125.224.123/register" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
14.32.136.130 - - [31/Dec/2020:06:24:43 +0000] "POST /api/user/register HTTP/1.1" 405 552 "http://13.125.224.123/register" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
14.32.136.130 - - [31/Dec/2020:06:39:58 +0000] "POST /api/user/register HTTP/1.1" 405 552 "http://13.125.224.123/register" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
